"Day","Period","Min","Mean","Max"
47,"Period 45-59",1.37615251851852,1.53725835802469,1.72283960493827
48,"Period 45-59",1.37698639506173,1.52145227160494,1.7235455308642
49,"Period 45-59",1.37600797530864,1.50554825925926,1.7003272345679
50,"Period 45-59",1.38157234567901,1.50469988888889,1.69891209876543
51,"Period 45-59",1.36501244444444,1.48511878395062,1.68916012345679
52,"Period 45-59",1.34967320987654,1.474067,1.67818849382716
53,"Period 45-59",1.34419728395062,1.46347688888889,1.65858414814815
54,"Period 45-59",1.31927111111111,1.4576777345679,1.64971560493827
55,"Period 45-59",1.28911390123457,1.45009498765432,1.64821832098765
56,"Period 45-59",1.27116441975309,1.44218720987654,1.64677041975309
57,"Period 45-59",1.23858641975309,1.42447748765432,1.63093792592593
58,"Period 45-59",1.23121044444444,1.40940238271605,1.6144447654321
59,"Period 45-59",1.23140049382716,1.40014375308642,1.61547822222222
60,"Period 45-59",1.23615513580247,1.39122868518519,1.62382469135802
61,"Period 45-59",1.24206474074074,1.38135138271605,1.61116222222222
62,"Period 45-59",1.23128550617284,1.36892060493827,1.58071698765432
63,"Period 45-59",1.20879745679012,1.35253452469136,1.54042158024691
64,"Period 45-59",1.18945538271605,1.33154819135802,1.47609256790123
65,"Period 45-59",1.17331948148148,1.32526290740741,1.46742641975309
66,"Period 45-59",1.1646297037037,1.31598124691358,1.46450172839506
67,"Period 45-59",1.16968066666667,1.3133057654321,1.47352948148148
68,"Period 45-59",1.15637565432099,1.30494278395062,1.46591916049383
69,"Period 45-59",1.13270528395062,1.30358190740741,1.46687380246914
70,"Period 45-59",1.11676362962963,1.31434690123457,1.45778787654321
71,"Period 45-59",1.10408027160494,1.30800091975309,1.4471712345679
72,"Period 45-59",1.09936659259259,1.30304188271605,1.43845674074074
73,"Period 45-59",1.09018565432099,1.28472592592593,1.43430291358025
74,"Period 45-59",1.09392083950617,1.27256383333333,1.42517101234568
75,"Period 45-59",1.09919913580247,1.25288939506173,1.40174427160494
76,"Period 45-59",1.09674145679012,1.24086184567901,1.37849965432099
77,"Period 45-59",1.09451392592593,1.23547532716049,1.3921782962963
78,"Period 45-59",1.08391140740741,1.2249652037037,1.37842375308642
79,"Period 45-59",1.07992903703704,1.22029643209877,1.38498871604938
80,"Period 45-59",1.07786545679012,1.21430320987654,1.38844091358025
81,"Period 45-59",1.07219012345679,1.20199985185185,1.38970424691358
82,"Period 45-59",1.06905345679012,1.19301316049383,1.39296879012346
83,"Period 45-59",1.06603671604938,1.19126935802469,1.39436950617284
84,"Period 45-59",1.05139666666667,1.17337339506173,1.37265967901235
85,"Period 45-59",1.02563918518519,1.16693066666667,1.36564679012346
86,"Period 45-59",1.00395837037037,1.16250710493827,1.35756456790123
87,"Period 45-59",1.00483834567901,1.15756244444444,1.3410687654321
88,"Period 45-59",1.00398313580247,1.15560671604938,1.34291869135802
89,"Period 45-59",0.986333333333333,1.14758658024691,1.34573237037037
90,"Period 45-59",0.970109283950617,1.12790751234568,1.3120335308642
91,"Period 45-59",0.970574617283951,1.11784118518519,1.29269271604938
92,"Period 45-59",0.971953111111111,1.10294924074074,1.25252241975309
93,"Period 45-59",0.970006765432099,1.09227561111111,1.23551064197531
94,"Period 45-59",0.966480666666667,1.09513528395062,1.24298572839506
95,"Period 45-59",0.959513851851852,1.09202637037037,1.24344303703704
96,"Period 45-59",0.960728419753086,1.09699546296296,1.26093365432099
97,"Period 45-59",0.962828296296296,1.0990825,1.26144180246914
98,"Period 45-59",0.95221624691358,1.09467662962963,1.25694797530864
99,"Period 45-59",0.939339925925926,1.09043015432099,1.24868683950617
100,"Period 45-59",0.926547382716049,1.07005713580247,1.18643935802469
101,"Period 45-59",0.92810449382716,1.0580162037037,1.16620767901235
102,"Period 45-59",0.92119612345679,1.04924857407407,1.18010313580247
103,"Period 45-59",0.902317209876543,1.05128887654321,1.20067111111111
104,"Period 45-59",0.898749037037037,1.04915337037037,1.18396950617284
105,"Period 45-59",0.904336617283951,1.03306615432099,1.13079175308642
106,"Period 45-59",0.909656098765432,1.02415858024691,1.1201887654321
107,"Period 45-59",0.910937530864198,1.02590419753086,1.12050271604938
108,"Period 45-59",0.913761604938272,1.02566516049383,1.11415298765432
109,"Period 45-59",0.912872148148148,1.01739482098765,1.0922667654321
110,"Period 45-59",0.909381061728395,1.01855690740741,1.10184925925926
111,"Period 45-59",0.907636395061728,1.02088824691358,1.10271503703704
112,"Period 45-59",0.909155654320988,1.02249391358025,1.08761730864198
113,"Period 45-59",0.913385160493827,1.0232165,1.09682424691358
114,"Period 45-59",0.912992641975309,1.01947975308642,1.0924957037037
115,"Period 45-59",0.911763185185185,1.01484532098765,1.08561338271605
116,"Period 45-59",0.917965925925926,1.0167855617284,1.07993935802469
117,"Period 45-59",0.915896345679012,1.01795910493827,1.0787150617284
118,"Period 45-59",0.924206592592593,1.02183563580247,1.0747815308642
119,"Period 45-59",0.926727086419753,1.02731021604938,1.07357234567901
120,"Period 45-59",0.936989160493827,1.03869044444444,1.07920027160494
121,"Period 45-59",0.937943456790123,1.04732833950617,1.09131962962963
122,"Period 45-59",0.944146074074074,1.05510932716049,1.10079681481481
123,"Period 45-59",0.945792839506173,1.05743670987654,1.10266012345679
124,"Period 45-59",0.959561777777778,1.06381005555556,1.10758948148148
125,"Period 45-59",0.965370790123457,1.07189840740741,1.11199827160494
126,"Period 45-59",0.968761728395062,1.09148771604938,1.14782720987654
127,"Period 45-59",0.975899234567901,1.10281292592593,1.16416414814815
128,"Period 45-59",0.987721950617284,1.10974440123457,1.185586
129,"Period 45-59",0.998424320987654,1.12094587654321,1.19224622222222
130,"Period 45-59",1.01596195061728,1.14544616666667,1.2184849382716
131,"Period 45-59",1.01122841975309,1.15748036419753,1.26432234567901
132,"Period 45-59",1.02782708641975,1.17572632098765,1.28423720987654
133,"Period 45-59",1.03636365432099,1.18274186419753,1.28187632098765
134,"Period 45-59",1.06453814814815,1.19564433333333,1.29858266666667
135,"Period 45-59",1.09249350617284,1.21457164197531,1.32190150617284
136,"Period 45-59",1.08571637037037,1.24248087037037,1.31558533333333
137,"Period 45-59",1.08366859259259,1.25595566666667,1.36434632098765
138,"Period 45-59",1.11071466666667,1.26424912962963,1.3730335308642
139,"Period 45-59",1.1325777037037,1.29391088271605,1.41885365432099
140,"Period 45-59",1.13433009876543,1.31944741975309,1.42408296296296
141,"Period 45-59",1.13612967901235,1.33469898765432,1.4488924691358
142,"Period 45-59",1.19591980246914,1.35816261728395,1.47213686419753
143,"Period 45-59",1.26331738271605,1.3954702654321,1.49470851851852
144,"Period 45-59",1.27920604938272,1.41155369753086,1.52003256790123
145,"Period 45-59",1.26913404938272,1.4334335617284,1.55547328395062
146,"Period 45-59",1.29689283950617,1.45923825308642,1.58203150617284
147,"Period 45-59",1.31625745679012,1.48297562345679,1.62888513580247
148,"Period 45-59",1.33869219753086,1.5190197345679,1.63675335802469
149,"Period 45-59",1.31841548611111,1.47967420717593,1.6014993287037
150,"Period 45-59",1.38444856790123,1.5629939691358,1.67277604938272
151,"Period 45-59",1.44703143209877,1.63303025308642,1.78990664197531
152,"Period 45-59",1.48250920987654,1.63393407407407,1.7851670617284
153,"Period 45-59",1.50264427160494,1.66819112345679,1.79634190123457
154,"Period 45-59",1.51293691358025,1.70146508024691,1.8329997037037
155,"Period 45-59",1.56216160493827,1.7278659691358,1.89099990123457
156,"Period 45-59",1.58294259259259,1.77230917901235,1.95116841975309
157,"Period 45-59",1.56927773148148,1.72990304976852,1.86869842592593
158,"Period 45-59",1.56924048611111,1.74526059027778,1.90364828703704
159,"Period 45-59",1.6033178587963,1.77377045138889,1.93428082175926
160,"Period 45-59",1.65059732638889,1.83511725983796,2.02552979166667
161,"Period 45-59",1.66834851851852,1.85708099247685,2.05509347222222
162,"Period 45-59",1.7000959837963,1.86609527922454,1.99970056712963
163,"Period 45-59",1.64726905092593,1.89785565393519,2.1409305787037
164,"Period 45-59",1.67379762731481,1.93044466869213,2.12779353587963
165,"Period 45-59",1.76711340277778,1.95686576388889,2.14054608796296
166,"Period 45-59",1.7443,2.00327418402778,2.2017000462963
167,"Period 45-59",1.92988395061728,2.09666359876543,2.27914525925926
168,"Period 45-59",1.86826883950617,2.11267117901235,2.32343587654321
169,"Period 45-59",1.9485024691358,2.13252712962963,2.30140074074074
170,"Period 45-59",1.9273209382716,2.1705770617284,2.34966767901235
171,"Period 45-59",1.97984041975309,2.22603471604938,2.44703079012346
172,"Period 45-59",2.04734656790123,2.19354474074074,2.40538881481482
173,"Period 45-59",2.06410651851852,2.32173617901235,2.51270945679012
174,"Period 45-59",2.09249679012346,2.30776903703704,2.53137506172839
175,"Period 45-59",2.14766992592593,2.33418429012346,2.50922338271605
176,"Period 45-59",2.14657148148148,2.39415153703704,2.63425841975309
177,"Period 45-59",2.20575592592593,2.38629380864198,2.59154555555556
178,"Period 45-59",2.25175325925926,2.38202233950617,2.56030530864198
179,"Period 45-59",2.24642604938272,2.46352325925926,2.70654767901235
180,"Period 45-59",2.25392728395062,2.46525352469136,2.64125503703704
181,"Period 45-59",2.28765064197531,2.46289189506173,2.66906192592593
182,"Period 45-59",2.22516953703704,2.38542754340278,2.57858347222222
183,"Period 45-59",2.24706425925926,2.42679623263889,2.66266925925926
184,"Period 45-59",2.21983560185185,2.40561115740741,2.57055212962963
185,"Period 45-59",2.39617772839506,2.56316156172839,2.74801469135802
186,"Period 45-59",2.29366784722222,2.52873910300926,2.73257608796296
187,"Period 45-59",2.42173116049383,2.60379091975309,2.82031780246914
188,"Period 45-59",2.44588209876543,2.61453385802469,2.86551607407407
189,"Period 45-59",2.40081004938272,2.62068080864198,2.86204580246914
190,"Period 45-59",2.47567906172839,2.64688583333333,2.87323234567901
191,"Period 45-59",2.33683081018519,2.48520199074074,2.67836386574074
192,"Period 45-59",2.47238266666667,2.6350347345679,2.90141992592593
193,"Period 45-59",2.48896879012346,2.65230592592593,2.89655125925926
194,"Period 45-59",2.48348059259259,2.64353377160494,2.80047101234568
195,"Period 45-59",2.54166980246914,2.63127628395062,2.86274508641975
196,"Period 45-59",2.51383279012346,2.66443742592593,2.89932343209877
197,"Period 45-59",2.50949641975309,2.6678667962963,2.87226148148148
198,"Period 45-59",2.51590985185185,2.62517595061728,2.82513572839506
199,"Period 45-59",2.42697856790123,2.62723082098765,2.84450274074074
200,"Period 45-59",2.5005870617284,2.62214584567901,2.81957330864198
201,"Period 45-59",2.38803918981481,2.48815607638889,2.69489611111111
202,"Period 45-59",2.48975382716049,2.60834496296296,2.79746980246914
203,"Period 45-59",2.43271203703704,2.48866501157407,2.6228850462963
204,"Period 45-59",2.46109930864198,2.55772113580247,2.66433483950617
205,"Period 45-59",2.45977622222222,2.5307110308642,2.63415311111111
206,"Period 45-59",2.51887496296296,2.58879524691358,2.71391871604938
207,"Period 45-59",2.39902118055556,2.45979863425926,2.58937585648148
208,"Period 45-59",2.36164341435185,2.42917522858796,2.55731414351852
209,"Period 45-59",2.33085168981481,2.40432161168981,2.55868751157407
210,"Period 45-59",2.30915425925926,2.3950800462963,2.57315122685185
211,"Period 45-59",2.43257014814815,2.51138874074074,2.68512054320988
212,"Period 45-59",2.25237462962963,2.36914528935185,2.53629888888889
213,"Period 45-59",2.20302983796296,2.33311979166667,2.48148300925926
214,"Period 45-59",2.3355210617284,2.45897145061728,2.57129837037037
215,"Period 45-59",2.26063688888889,2.4022449382716,2.56283037037037
216,"Period 45-59",2.30313525925926,2.38375506790123,2.42884637037037
217,"Period 45-59",2.26024237037037,2.39280411728395,2.49715861728395
218,"Period 45-59",2.188904,2.32654819135802,2.38622402469136
219,"Period 45-59",2.10151604166667,2.20464422453704,2.2592044212963
220,"Period 45-59",2.18245802469136,2.2780954382716,2.32687471604938
221,"Period 45-59",2.10356879012346,2.23128539506173,2.30078738271605
222,"Period 45-59",2.12222738271605,2.21354108641975,2.3035667654321
223,"Period 45-59",2.14375938271605,2.19085099382716,2.21830251851852
224,"Period 45-59",1.94277386574074,2.05315817708333,2.10536550925926
225,"Period 45-59",1.94967648148148,2.03405423032407,2.09793775462963
226,"Period 45-59",1.88593600694444,1.98060905381944,2.05509489583333
227,"Period 45-59",1.85571947916667,1.96679302662037,2.05057496527778
228,"Period 45-59",1.80738428240741,1.94283703414352,2.01572578703704
229,"Period 45-59",1.7498503125,1.90394918402778,1.99746486111111
230,"Period 45-59",1.78437090277778,1.91241472800926,1.98779650462963
231,"Period 45-59",1.71673819444444,1.86350420717593,1.96289488425926
232,"Period 45-59",1.68635215277778,1.85608979166667,1.97832090277778
233,"Period 45-59",1.71570212345679,1.84626114814815,1.97274311111111
234,"Period 45-59",1.68436313580247,1.79421780246914,1.84521930864198
235,"Period 45-59",1.6496077037037,1.76253112962963,1.82120711111111
236,"Period 45-59",1.58585706172839,1.73408891358025,1.8043304691358
237,"Period 45-59",1.60294345679012,1.72452230246914,1.78529792592593
238,"Period 45-59",1.57343407407407,1.66888567901235,1.71809775308642
239,"Period 45-59",1.48410650462963,1.58456675925926,1.6262380787037
240,"Period 45-59",1.42818780092593,1.55296502314815,1.62205576388889
241,"Period 45-59",1.4313333275463,1.53985062644676,1.58021064814815
242,"Period 45-59",1.40281625,1.48590835648148,1.53227458333333
243,"Period 45-59",1.38172572916667,1.44345064814815,1.49875612268519
244,"Period 45-59",1.35641959490741,1.41684379918981,1.48210715277778
245,"Period 45-59",1.33552347222222,1.40179597800926,1.43779303240741
246,"Period 45-59",1.28315296875,1.38000517650463,1.42322998263889
247,"Period 45-59",1.25373805555556,1.36247803819444,1.41915891203704
248,"Period 45-59",1.19545341435185,1.31687539641204,1.3806168287037
249,"Period 45-59",1.21535950617284,1.32385182716049,1.37783958024691
250,"Period 45-59",1.17744286419753,1.29617417901235,1.35817925925926
251,"Period 45-59",1.21598575308642,1.29200916049383,1.36978644444444
252,"Period 45-59",1.19530612345679,1.26465309876543,1.37244622222222
253,"Period 45-59",1.13230577777778,1.23230041975309,1.34438901234568
254,"Period 45-59",1.0875870617284,1.19417327777778,1.28324990123457
255,"Period 45-59",1.0766689382716,1.16960992592593,1.25370251851852
256,"Period 45-59",1.03325784722222,1.12161259837963,1.23432460648148
257,"Period 45-59",0.977438310185185,1.10097123263889,1.19970106481481
258,"Period 45-59",0.964859212962963,1.07479072337963,1.17664094907407
259,"Period 45-59",0.956728778935185,1.04877072193287,1.1309272337963
260,"Period 45-59",0.947525115740741,1.03438217013889,1.10472222222222
261,"Period 45-59",0.937139259259259,1.01172679398148,1.07297020833333
262,"Period 45-59",0.926491365740741,0.989502002314815,1.02125011574074
263,"Period 45-59",0.918686365740741,0.96090759837963,1.00386766203704
264,"Period 45-59",0.884507881944445,0.941592798032407,0.993286018518518
265,"Period 45-59",0.848700462962963,0.915525920138889,0.986278773148148
266,"Period 45-59",0.824128425925926,0.889479571759259,0.971841064814815
267,"Period 45-59",0.805031527777778,0.871435503472222,0.973439907407407
268,"Period 45-59",0.793953950617284,0.858603617283951,0.939755679012346
269,"Period 45-59",0.790428148148148,0.849018185185185,0.933255555555556
270,"Period 45-59",0.804206666666667,0.84219575308642,0.928609037037037
271,"Period 45-59",0.796042074074074,0.828265333333333,0.917837358024691
272,"Period 45-59",0.786684617283951,0.820096820987654,0.913561555555556
273,"Period 45-59",0.758409654320988,0.808155635802469,0.912405777777778
274,"Period 45-59",0.756248296296296,0.806131166666667,0.915134222222222
275,"Period 45-59",0.74641012345679,0.802354203703704,0.926682987654321
276,"Period 45-59",0.727483564814815,0.794422106481481,0.944770046296296
277,"Period 45-59",0.716029467592593,0.793497430555556,0.946033900462963
278,"Period 45-59",0.734798101851852,0.797176851851852,0.934220439814815
279,"Period 45-59",0.747549560185185,0.800769632523148,0.944554184027778
280,"Period 45-59",0.756373078703704,0.808750353009259,0.960465810185185
281,"Period 45-59",0.753541059027778,0.817385128761574,0.978488576388889
282,"Period 45-59",0.749493744212963,0.827710444155093,1.01978072337963
283,"Period 45-59",0.756400925925926,0.838057379918982,1.04757002314815
284,"Period 45-59",0.760969166666667,0.851433190104167,1.07362267361111
285,"Period 45-59",0.785462453703704,0.872429646990741,1.10589076388889
286,"Period 45-59",0.783465601851852,0.887809021990741,1.1384971412037
287,"Period 45-59",0.788533171296296,0.906088385416667,1.16605668981481
288,"Period 45-59",0.808645393518519,0.934623527199074,1.21840163194444
289,"Period 45-59",0.819673935185185,0.958510859375,1.25998326388889
290,"Period 45-59",0.833159039351852,0.980493098958333,1.2926855787037
291,"Period 45-59",0.841300173611111,1.01052123553241,1.37000696759259
292,"Period 45-59",0.847795578703704,1.04846511574074,1.47407393518519
293,"Period 45-59",0.880172893518518,1.08244483796296,1.52851842592593
294,"Period 45-59",0.909090925925926,1.11340591435185,1.57368706018519
295,"Period 45-59",0.951044456018518,1.12750398148148,1.58726664351852
296,"Period 45-59",0.990321388888889,1.14332111689815,1.57575671296296
297,"Period 45-59",0.998590493827161,1.19589659259259,1.65428316049383
298,"Period 45-59",1.02118659259259,1.2275880308642,1.70120812345679
299,"Period 45-59",1.04563083950617,1.25563909876543,1.73704985185185
300,"Period 45-59",1.0598002962963,1.28162032716049,1.7791115308642
301,"Period 45-59",1.07105074074074,1.30639174691358,1.82064397530864
302,"Period 45-59",1.12790982716049,1.34182980246914,1.87578790123457
303,"Period 45-59",1.16525054320988,1.36996819753086,1.89634291358025
304,"Period 45-59",1.19823837037037,1.40726464814815,1.9476929382716
305,"Period 45-59",1.21372079012346,1.4359687345679,1.99526130864198
306,"Period 45-59",1.23296565432099,1.45985936419753,2.03122464197531
307,"Period 45-59",1.24896824691358,1.47729412962963,2.04702920987654
308,"Period 45-59",1.24199859259259,1.49401382716049,2.07347624691358
309,"Period 45-59",1.23513995061728,1.50486747530864,2.08444081481481
310,"Period 45-59",1.25349572839506,1.52589530246914,2.11073607407407
311,"Period 45-59",1.27886851851852,1.54058354938272,2.11807827160494
312,"Period 45-59",1.28877479012346,1.54811610493827,2.12903565432099
313,"Period 45-59",1.29839417283951,1.56649143827161,2.16067054320988
314,"Period 45-59",1.3116229382716,1.59038515432099,2.18884437037037
315,"Period 45-59",1.32780155555556,1.60960779012346,2.20223362962963
316,"Period 45-59",1.35322659259259,1.64020858641975,2.24775518518519
317,"Period 45-59",1.36985955555556,1.6687285617284,2.28414503703704
318,"Period 45-59",1.39833555555556,1.69637188888889,2.30442851851852
319,"Period 45-59",1.44360444444444,1.71776924074074,2.28890824691358
320,"Period 45-59",1.49185333333333,1.7505392345679,2.32460360493827
321,"Period 45-59",1.53699896296296,1.79016294444444,2.38092059259259
322,"Period 45-59",1.57905227160494,1.82286846296296,2.40810733333333
323,"Period 45-59",1.6298332345679,1.84115638888889,2.42131145679012
324,"Period 45-59",1.64752851851852,1.85615613580247,2.39271962962963
325,"Period 45-59",1.6580937037037,1.87195277777778,2.3815015308642
326,"Period 45-59",1.66109743209877,1.88317614197531,2.37577987654321
327,"Period 45-59",1.69623913580247,1.90136632716049,2.38686103703704
328,"Period 45-59",1.71295111111111,1.91183400617284,2.4021862962963
329,"Period 45-59",1.72867814814815,1.92635345679012,2.42285355555556
330,"Period 45-59",1.72900464197531,1.93221787037037,2.4242144691358
331,"Period 45-59",1.75389814814815,1.95380524691358,2.42245197530864
332,"Period 45-59",1.79871014814815,1.98193786419753,2.42865990123457
333,"Period 45-59",1.85190879012346,2.00229845679012,2.41773812345679
334,"Period 45-59",1.8758172345679,2.03399128395062,2.40689518518518
335,"Period 45-59",1.89735074074074,2.06199059259259,2.40073024691358
336,"Period 45-59",1.91876395061728,2.08059208024691,2.38080202469136
337,"Period 45-59",1.92948069135802,2.09772664814815,2.36122997530864
338,"Period 45-59",1.95220328395062,2.11703936419753,2.35495259259259
339,"Period 45-59",1.97718234567901,2.13262442592593,2.35607881481481
340,"Period 45-59",2.0020737037037,2.14871090123457,2.36135074074074
341,"Period 45-59",2.01880098765432,2.16334412345679,2.36654296296296
342,"Period 45-59",2.03729286419753,2.18471717901235,2.37122103703704
343,"Period 45-59",2.06168703703704,2.20990653703704,2.38308133333333
344,"Period 45-59",2.08447740740741,2.23290056172839,2.40395143209877
345,"Period 45-59",2.10760296296296,2.25672146296296,2.42744656790123
346,"Period 45-59",2.12443607407407,2.27239740740741,2.44504130864198
347,"Period 45-59",2.13412333333333,2.28497311111111,2.4576142962963
348,"Period 45-59",2.13554027160494,2.2938400308642,2.47477518518519
349,"Period 45-59",2.12752358024691,2.29767528395062,2.49673888888889
350,"Period 45-59",2.1256262962963,2.29685358024691,2.50391259259259
351,"Period 45-59",2.12628222222222,2.29545693827161,2.50561148148148
352,"Period 45-59",2.12406555555556,2.28839472222222,2.50514592592593
353,"Period 45-59",2.11889185185185,2.28060784567901,2.50245730864198
354,"Period 45-59",2.11190506172839,2.27258922222222,2.49576590123457
355,"Period 45-59",2.1035197037037,2.2629055308642,2.48843427160494
356,"Period 45-59",2.09797259259259,2.25550018518519,2.48498703703704
357,"Period 45-59",2.09137775308642,2.24341998148148,2.48007333333333
358,"Period 45-59",2.08582795061728,2.23338409876543,2.4725837037037
359,"Period 45-59",2.07934333333333,2.22114712962963,2.46194555555556
360,"Period 45-59",2.07612264197531,2.21098104320988,2.44780839506173
361,"Period 45-59",2.06829313580247,2.19936967283951,2.42817555555556
362,"Period 45-59",2.0681062962963,2.19067710493827,2.41508525925926
363,"Period 45-59",2.06216222222222,2.18211952469136,2.40313772839506
364,"Period 45-59",2.04416111111111,2.17517508024691,2.40235340740741
365,"Period 45-59",2.02971666666667,2.16589920987654,2.39553520987654
366,"Period 45-59",2.26199691358025,2.38706280864198,2.53227135802469
1,"Period 85-99",2.16067525925926,2.82563661111111,3.0777437037037
2,"Period 85-99",2.15106222222222,2.815603,3.07047656790123
3,"Period 85-99",2.13074661728395,2.79454197530864,3.06240518518519
4,"Period 85-99",2.13799814814815,2.78496942592593,3.05163037037037
5,"Period 85-99",2.13878686419753,2.7768675617284,3.03896385185185
6,"Period 85-99",2.11190945679012,2.75149858024691,3.01529343209877
7,"Period 85-99",2.09623116049383,2.73458854320988,3.00168827160494
8,"Period 85-99",2.0811112345679,2.72188317901235,2.99595479012346
9,"Period 85-99",2.07343614814815,2.7053552037037,2.99408195061728
10,"Period 85-99",2.07045787654321,2.700753,2.98904624691358
11,"Period 85-99",2.05776254320988,2.69283654938272,2.96741044444444
12,"Period 85-99",2.03000661728395,2.65929414814815,2.91766780246914
13,"Period 85-99",2.02373881481481,2.64864524691358,2.90492856790123
14,"Period 85-99",2.00795651851852,2.62610181481481,2.85442
15,"Period 85-99",1.99485340740741,2.61642432098765,2.84675197530864
16,"Period 85-99",1.96697565432099,2.59838864814815,2.84170202469136
17,"Period 85-99",1.94088755555556,2.57733777777778,2.83565355555556
18,"Period 85-99",1.91684059259259,2.55006443209877,2.81094790123457
19,"Period 85-99",1.87515281481481,2.52244938888889,2.77714022222222
20,"Period 85-99",1.86422545679012,2.50116532716049,2.75438009876543
21,"Period 85-99",1.86299740740741,2.48430950617284,2.74271116049383
22,"Period 85-99",1.85792762962963,2.47007951234568,2.73826451851852
23,"Period 85-99",1.84676367901235,2.46364234567901,2.73809251851852
24,"Period 85-99",1.82246224691358,2.45130108024691,2.72893451851852
25,"Period 85-99",1.79622575308642,2.43260689506173,2.70465081481481
26,"Period 85-99",1.77545827160494,2.41902706790123,2.69085861728395
27,"Period 85-99",1.7724675308642,2.41318449382716,2.68712261728395
28,"Period 85-99",1.77370432098765,2.40424430246914,2.68369925925926
29,"Period 85-99",1.76638641975309,2.39489881481481,2.67378535802469
30,"Period 85-99",1.7707502962963,2.38125118518519,2.66372698765432
31,"Period 85-99",1.77882787654321,2.36724803703704,2.65687427160494
32,"Period 85-99",1.76477130864198,2.34555098765432,2.63565886419753
33,"Period 85-99",1.73451686419753,2.32488489506173,2.62610140740741
34,"Period 85-99",1.72207992592593,2.30841467901235,2.6126052345679
35,"Period 85-99",1.7060375308642,2.27940665432099,2.58502143209877
36,"Period 85-99",1.68216409876543,2.25823610493827,2.55661792592593
37,"Period 85-99",1.66762614814815,2.23852488271605,2.52778432098765
38,"Period 85-99",1.66092698765432,2.20959405555556,2.49006207407407
39,"Period 85-99",1.64454948148148,2.18616187037037,2.46370728395062
40,"Period 85-99",1.64823948148148,2.1636622962963,2.44493935802469
41,"Period 85-99",1.6478550617284,2.14072616666667,2.41510869135802
42,"Period 85-99",1.63620397530864,2.12499025925926,2.40077856790123
43,"Period 85-99",1.62448088888889,2.10054685802469,2.37380074074074
44,"Period 85-99",1.59363138271605,2.07726130246914,2.35801624691358
45,"Period 85-99",1.56721940740741,2.05560362962963,2.33647014814815
46,"Period 85-99",1.54158333333333,2.02748451234568,2.29495239506173
47,"Period 85-99",1.53674528395062,2.00715608024691,2.27146883950617
48,"Period 85-99",1.53660995061728,1.98394505555556,2.24619498765432
49,"Period 85-99",1.53500911111111,1.96752727777778,2.19746861728395
50,"Period 85-99",1.53165234567901,1.95823447530864,2.16518288888889
51,"Period 85-99",1.51920064197531,1.94577593209877,2.15626325925926
52,"Period 85-99",1.49232395061728,1.92915906172839,2.14916012345679
53,"Period 85-99",1.47763632098765,1.9099297345679,2.14363301234568
54,"Period 85-99",1.45943920987654,1.89352119753086,2.14215824691358
55,"Period 85-99",1.43184172839506,1.88078395061728,2.13884209876543
56,"Period 85-99",1.42661624691358,1.87589675925926,2.13178572839506
57,"Period 85-99",1.39380767901235,1.86595046296296,2.13458827160494
58,"Period 85-99",1.36791730864198,1.85000405555556,2.14163479012346
59,"Period 85-99",1.344262,1.81830104320988,2.08006402469136
60,"Period 85-99",1.33387333333333,1.80514784567901,2.07851518518518
61,"Period 85-99",1.33323022222222,1.77924391358025,2.06882691358025
62,"Period 85-99",1.32969160493827,1.7584649691358,2.0464132345679
63,"Period 85-99",1.31880204938272,1.74953113580247,2.04549145679012
64,"Period 85-99",1.31728081481481,1.74029875925926,2.0272507654321
65,"Period 85-99",1.30917283950617,1.7057122962963,1.98999849382716
66,"Period 85-99",1.30549602469136,1.69940242592593,1.96736027160494
67,"Period 85-99",1.30605254320988,1.68981138888889,1.96078933333333
68,"Period 85-99",1.28498483950617,1.68758297530864,1.95700118518519
69,"Period 85-99",1.25989007407407,1.69118812345679,1.99998138271605
70,"Period 85-99",1.23720609876543,1.67457736419753,1.98644325925926
71,"Period 85-99",1.22887775308642,1.65518288271605,1.95127688888889
72,"Period 85-99",1.22757259259259,1.64628508024691,1.93542195061728
73,"Period 85-99",1.21132427160494,1.63815827777778,1.91939264197531
74,"Period 85-99",1.19239930864198,1.63200545061728,1.90593666666667
75,"Period 85-99",1.17982651851852,1.59143681481482,1.87991217283951
76,"Period 85-99",1.17433619753086,1.58832134567901,1.8646727654321
77,"Period 85-99",1.16626720987654,1.57905516666667,1.8627669382716
78,"Period 85-99",1.156388,1.55902708641975,1.85262930864198
79,"Period 85-99",1.15529674074074,1.53443138888889,1.84716133333333
80,"Period 85-99",1.14989298765432,1.53041098765432,1.84812365432099
81,"Period 85-99",1.14300696296296,1.52312078395062,1.84397167901235
82,"Period 85-99",1.12154844444444,1.50323007407407,1.8259017037037
83,"Period 85-99",1.10901814814815,1.49144089506173,1.81313239506173
84,"Period 85-99",1.10843449382716,1.47229335185185,1.78781125925926
85,"Period 85-99",1.08371634567901,1.45363711728395,1.76106116049383
86,"Period 85-99",1.05683740740741,1.4370742654321,1.74172819753086
87,"Period 85-99",1.03813175308642,1.42643192592593,1.74370713580247
88,"Period 85-99",1.03307180246914,1.42308799382716,1.73960745679012
89,"Period 85-99",1.04311740740741,1.42245512345679,1.72964017283951
90,"Period 85-99",1.04417158024691,1.41841787654321,1.72040185185185
91,"Period 85-99",1.04706017283951,1.41123254938272,1.71620155555556
92,"Period 85-99",1.04138935802469,1.4093175617284,1.71520362962963
